Width,Color,Steering_angle_difference,Other_lane_intersection
9,34,26.926602743566036,41.79591888003051
9,35,28.82419852912426,41.04081684164703
9,36,29.006006829440594,41.65306162647903
9,37,29.708865400403738,41.16326571814716
9,38,28.700736440718174,41.55102093331516
9,39,28.39438685402274,40.428571892902255
9,40,29.10999258980155,40.857143422588706
9,41,28.317949309945107,41.48979643546045
9,42,29.161139599978924,40.91836780868471
9,43,28.98423570767045,40.551020910963416
9,44,29.297303896397352,39.34693911485374
9,45,29.32118932902813,39.81632705591619
9,46,29.382973540574312,39.87755121849477
9,47,28.407323379069567,39.46938810683787
9,48,27.373453732579947,39.448979971930385
9,49,29.28567674010992,39.71428612433374
9,50,28.386493541300297,39.020408442243934
9,51,28.847332827746868,39.85714330151677
9,52,28.94401990994811,39.18367381207645
9,53,29.91225540265441,38.30612278915942
9,54,29.585246331989765,38.061224868521094
9,55,22.84137187153101,41.73469412885606
9,56,10.465987879782915,45.857143107801676
9,57,-3.1151744537055492,45.53061266057193
9,58,9.404438178986311,47.3673474304378
9,59,2.6564736180007458,46.97959212586284
9,60,7.278653725981712,45.53061251528561
9,61,7.736418213695288,46.122449208050966
9,62,8.439943101257086,44.91836764663458
9,63,-2.3526023477315903,9.20408171415329
9,64,-1.5314552448689933,1.9591836649924517
9,65,-1.5658829323947425,1.6326530519872904
9,66,8.515087466686964,45.0612247698009
9,67,-1.2732019424438474,1.3673469200730324
9,68,-1.5167421363294125,1.306122438982129
9,69,-1.4089276120066643,1.0204081516712904
9,70,-1.438033789396286,1.2040816228836775
9,71,-1.1771630086004734,0.9183673374354839
9,72,-1.2332725264132023,0.979591827839613
9,73,-1.1883945092558863,0.7551020290702581
9,74,-1.5643510520458221,0.8775510061532259
9,75,-1.103646818548441,0.7346938662230968
9,76,-1.4848954305052757,0.877551008015871
9,77,-1.9685893319547176,0.5918367244303225
9,78,-2.18681351095438,0.6938775386661291
9,79,-1.7632633820176125,0.6938775405287743
9,80,-1.4859337471425536,0.18367346562445158
9,81,-1.776222337037325,0.42857141979038704
9,82,-1.812489528208971,0.42857141979038704
9,83,-1.9071573205292225,0.42857141979038704
9,84,-1.8044322542846203,0.3265306055545806
9,85,-1.2767833806574347,0.08163265138864516
9,86,-1.4696253687143326,0.18367346562445158
9,87,-1.3625243119895458,0.061224488541483865
9,88,-1.6473485119640825,0.061224488541483865
9,89,-1.327938873320818,0.02040816284716129
9,90,-1.8534228391945362,0.02040816284716129
9,91,-0.6530752778053284,0.0
9,92,-1.3396610245108604,0.0
9,93,-0.9456589967012405,0.0
9,94,-0.5504648052155969,0.0
9,95,-0.7753524929285049,0.0
9,96,-1.1011949963867662,0.0
9,97,-0.6560757793486118,0.0
9,98,-0.6698569878935816,0.0
9,99,-0.46789051219820976,0.0
9,100,-0.747823353856802,0.0
9,101,-0.556983884423971,0.0
9,102,-0.7417640537023544,0.0
9,103,-0.3390054889023304,0.0
9,104,-0.4590308479964732,0.0
9,105,-0.39047133177518845,0.0
9,106,-0.5858854390680792,0.0
9,107,-0.47939959540963173,0.0
9,108,-0.45468729361891713,0.0
9,109,-0.49579995125532117,0.0
9,110,-0.24616841971874237,0.0
9,111,-0.37274761870503403,0.0
9,112,-0.26468656212091446,0.0
9,113,-0.18062078207731236,0.0
9,114,-0.5699103996157644,0.0
9,115,-0.5981074571609497,0.0
9,116,-0.35169847309589364,0.0
9,117,-0.8152568228542805,0.0
9,118,-0.8061121478676796,0.0
9,119,-0.5544220544397827,0.0
9,120,-0.5948352850973607,0.0
9,121,-0.49228137359023094,0.0
9,122,-0.6249617449939248,0.0
9,123,-0.2899158634245391,0.0
9,124,-0.5429726839065552,0.0
9,125,-0.5036489404737949,0.0
9,126,-0.5279580652713776,0.0
9,127,-0.34011187031865103,0.0
9,128,-0.3401326946914195,0.0
9,129,-0.23422862589359258,0.0
9,130,-0.3564110957086082,0.0
9,131,-0.6481683403253553,0.0
9,132,-0.07536782696843125,0.0
9,133,-0.3729300908744334,0.0
9,134,-0.2064662352204325,0.0
9,135,-0.2407675534486769,0.0
9,136,-0.4770458340644834,0.0
9,137,-0.0808301791548725,0.0
9,138,-0.1411925703287123,0.0
9,139,-0.4366519786417482,0.0
9,140,-0.21032627671957027,0.0
9,141,-0.485757026821375,0.0
9,142,-0.034838777035475,0.0
9,143,-0.3678679428994651,0.0
9,144,0.13419365882873557,0.0
9,145,-0.15461157634854295,0.0
9,146,0.2329445779323579,0.0
9,147,0.35693695396184927,0.0
9,148,0.3911317028105258,0.0
9,149,0.17675678059458738,0.0
9,150,0.5214514322578905,0.0
9,151,-0.051208831369876945,0.0
9,152,0.18058976531028736,0.0
9,153,0.12597028538584723,0.0
9,154,0.27644340321421623,0.0
9,155,0.5099776573479179,0.0
9,156,0.42628702893853154,0.0
9,157,0.6874247007071974,0.0
9,158,0.2639152556657788,0.0
9,159,1.3007324934005735,0.0
9,160,0.8137329071760181,0.0
9,161,0.9892569184303286,0.0
9,162,0.32664815336465847,0.0
9,163,1.0920604243874548,0.0
9,164,0.8969732448458674,0.0
9,165,0.5318655446171756,0.0
9,166,0.9837501496076584,0.0
9,167,1.0206665620207789,0.0
9,168,1.1863194927573206,0.0
9,169,1.1448838897049425,0.0
9,170,0.9677586033940313,0.0
9,171,1.2873467542231083,0.0
9,172,1.103335101157427,0.0
9,173,1.1286341771483426,0.0
9,174,1.3639627136290073,0.0
9,175,1.093175046145916,0.0
9,176,1.3484746851027014,0.0
9,177,1.2053787261247635,0.0
9,178,1.2563546858727934,0.0
9,179,1.0387434288859372,0.0
9,180,1.162381734699011,0.0
9,181,1.1404159329831602,0.0
9,182,1.1655212268233304,0.0
9,183,0.8794945105910303,0.0
9,184,1.021507479250431,0.0
9,185,1.104355398565531,0.0
9,186,1.2298310324549677,0.0
9,187,1.0794679932296276,0.0
9,188,1.4772745221853256,0.0
9,189,0.948531251400709,0.0
9,190,0.997477263212204,0.0
9,191,1.1689047180116177,0.0
9,192,1.2609292306005957,0.0
9,193,1.1767227053642277,0.0
9,194,1.2148995511233802,0.0
9,195,1.1265569403767581,0.0
9,196,1.0213291160762312,0.0
9,197,1.0329094417393205,0.0
9,198,0.940364420413971,0.0
9,199,1.1253593079745772,0.0
9,200,1.2836017422378065,0.0
9,201,1.3810595460236073,0.0
9,202,1.1938946396112442,0.0
9,203,1.4227450415492056,0.0
9,204,1.3516963534057143,0.0
9,205,1.0479277335107322,0.0
9,206,1.2626504413783555,0.0
9,207,1.1265292279422283,0.0
9,208,0.9698793217539785,0.0
9,209,1.3312280587852,0.0
9,210,1.1990646198391917,0.0
9,211,1.2221097759902477,0.0
9,212,1.1268560253083706,0.0
9,213,1.3415633104741578,0.0
9,214,1.0567906498908999,0.0
9,215,1.0826431289315226,0.0
9,216,0.9705331772565841,0.0
9,217,0.9362723007798195,0.0
9,218,1.0744079686701298,0.0
9,219,1.1769519522786143,0.0
9,220,1.1023409776389599,0.0
9,221,1.1739763505756862,0.0
9,222,0.8202338516712192,0.0
9,223,0.9444246478378772,0.0
9,224,0.9187983199954031,0.0
9,225,1.144139226526022,0.0
9,226,0.5870935879647733,0.0
9,227,0.8531382419168945,0.0
9,228,0.8562354817986492,0.0
9,229,0.8591417744755747,0.0
9,230,1.20021415874362,0.0
9,231,0.7659049816429617,0.0
9,232,0.6894223652780053,0.0
9,233,1.2628747597336767,0.0
9,234,0.7517410069704058,0.0
9,235,0.8145823590457442,0.0
9,236,0.6167458705604076,0.0
9,237,0.5943873077631001,0.0
9,238,0.4505980946123601,0.0
9,239,0.4261673465371132,0.0
9,240,1.0243540853261948,0.0
9,241,0.8249875865876674,0.0
9,242,1.134416189044714,0.0
9,243,0.5890411213040351,0.0
9,244,0.6706020422279837,0.0
9,245,0.6176753975450995,0.0
9,246,0.8458673059940339,0.0
9,247,0.6088298782706263,0.0
9,248,0.6104483716189862,0.0
9,249,0.4622543975710869,0.0
9,250,0.6608022637665273,0.0
9,251,0.4516761265695096,0.0
9,252,0.8860602304339411,0.0
9,253,0.6329082436859608,0.0
9,254,0.5929863043129444,0.0
10,0,28.459329411387444,40.959184197708964
10,1,28.782292995601892,40.428572030737996
10,2,28.081000197678804,41.71428611688316
10,3,27.5925463847816,41.73469430021942
10,4,28.842676170170307,41.428571838885546
10,5,29.845136627554893,40.857143346220255
10,6,28.94540685787797,42.040816782042384
10,7,27.963640853762627,40.87755164504051
10,8,29.4402020201087,41.42857188358903
10,9,28.499841816723347,41.69387800246477
10,10,28.506770834326744,41.755102548748255
10,11,28.749133188277483,41.91836792975664
10,12,27.008533094078302,41.89795967191458
10,13,28.362651091068983,41.77551066689193
10,14,27.912353698164225,41.40816382877529
10,15,28.779457446187735,42.408163744956255
10,16,29.632062878459692,41.61224545352161
10,17,27.867596853524446,42.081633193418384
10,18,28.545009553432465,41.55102096311748
10,19,27.862984489649534,41.85714331269264
10,20,28.785137441009283,41.63265351578593
10,21,29.224516738206148,41.77551068365574
10,22,28.523064717650414,41.40816376917064
10,23,28.0875229164958,41.53061276488006
10,24,26.827695045620203,41.408163798972964
10,25,27.599846459925175,41.897959588095546
10,26,27.900844857096672,41.795918829739094
10,27,28.69881935417652,41.95918421447277
10,28,29.534535627812147,42.408163864165545
10,29,27.754153423011303,42.69387805275619
10,30,27.669822603464127,41.16326586715877
10,31,27.976465467363596,41.71428614668548
10,32,27.304262910038233,41.673469949513674
10,33,28.65545177832246,41.4897964335978
10,34,27.06644582748413,41.61224536411464
10,35,28.093604765832424,41.02040873281658
10,36,27.933134600520134,42.897959772497416
10,37,27.484517365694046,41.67347000353038
10,38,28.575962357223034,41.0408167373389
10,39,28.66741430014372,41.85714348964393
10,40,27.734922643750906,40.918367778882384
10,41,28.91824083402753,40.53061272017658
10,42,27.769909389317036,41.61224531941116
10,43,29.078852608799934,40.448980091139674
10,44,28.0467088483274,40.83673478476703
10,45,26.983389023691416,39.612245267257094
10,46,27.77652244642377,40.12244935892522
10,47,27.712508164346218,39.67346982099116
10,48,29.537184711545706,39.571428982540965
10,49,28.387670412659645,39.36734730377793
10,50,28.40512076765299,39.75510226003826
10,51,28.322600036859512,39.59183711744845
10,52,28.376065965741873,39.14285752736032
10,53,30.06342662125826,38.93877579085529
10,54,28.70560408011079,38.32653091289103
10,55,30.374414637684822,38.795918578282
10,56,18.01626755297184,45.000000366941094
10,57,8.263127263635397,44.91836740449071
10,58,29.80653477460146,39.61224523559213
10,59,20.044375773519278,42.918367836624384
10,60,8.601211849600077,44.36734741553664
10,61,6.908364370465279,46.42857189103961
10,62,6.592993468046188,46.77551053091884
10,63,8.122163727879524,45.59183698520064
10,64,10.0422389395535,44.22448998875916
10,65,4.968059673905373,44.00000037252903
10,66,-1.8132900185883045,1.489795895293355
10,67,-2.6113256998360157,13.836734810844064
10,68,-1.9742374084889889,5.448979655280709
10,69,-1.6965994238853455,1.5102040655910969
10,70,-1.5177509523928165,1.1428571287542582
10,71,-1.5953984335064888,1.1224489659070969
10,72,-2.949913203716278,5.918367413803935
10,73,-1.603796113282442,0.8979591690003872
10,74,-1.5486254133284092,1.1428571324795485
10,75,-1.6278446912765507,0.7959183547645807
10,76,-2.1142911203205585,0.8367346804589033
10,77,-2.540351953357458,0.6734693758189678
10,78,-1.9698103070259094,0.8571428433060646
10,79,-1.4750103056430814,0.6530612129718065
10,80,-2.0985601879656315,0.5510203968733548
10,81,-2.0315719209611416,0.5102040711790322
10,82,-2.0646155513823032,0.42857141979038704
10,83,-2.1043120473623276,0.42857141979038704
10,84,-1.8478376790881157,0.1632653027772903
10,85,-2.159276597201824,0.14285713993012902
10,86,-2.2861644104123116,0.08163265138864516
10,87,-2.0225244089961048,0.10204081423580644
10,88,-1.8615944981575012,0.04081632569432258
10,89,-2.1457261145114894,0.04081632569432258
10,90,-1.419413626194,0.02040816284716129
10,91,-1.426658894866705,0.0
10,92,-1.0563311502337454,0.02040816284716129
10,93,-1.3369133770465849,0.0
10,94,-0.9613827876746655,0.0
10,95,-1.5401159152388573,0.0
10,96,-1.0759626887738707,0.0
10,97,-0.607304271310568,0.0
10,98,-0.7657578624784944,0.0
10,99,-0.969843178987503,0.0
10,100,-0.6441370733082292,0.0
10,101,-0.9292954578995705,0.0
10,102,-0.8687373735010622,0.0
10,103,-0.5996698066592219,0.0
10,104,-0.696211863309145,0.0
10,105,-0.7260058373212813,0.0
10,106,-0.4834756441414354,0.0
10,107,-0.9052744172513483,0.0
10,108,-0.7977068088948727,0.0
10,109,-0.73811324685812,0.0
10,110,-1.0322582237422462,0.0
10,111,-0.7376544587314129,0.0
10,112,-0.8618202134966846,0.0
10,113,-0.5840299315750597,0.0
10,114,-0.6990203335881231,0.0
10,115,-0.9503583908081052,0.0
10,116,-0.779319245368242,0.0
10,117,-1.1500777006149292,0.0
10,118,-0.6987155042588713,0.0
10,119,-0.686887305229902,0.0
10,120,-0.569167349487543,0.0
10,121,-0.5947012528777125,0.0
10,122,-0.7302480861544609,0.0
10,123,-0.5995414778590199,0.0
10,124,-0.7869762256741522,0.0
10,125,-0.7953819409012794,0.0
10,126,-0.749921478331089,0.0
10,127,-0.5758638493716717,0.0
10,128,-0.7075296491384504,0.0
10,129,-0.7207793295383452,0.0
10,130,-0.5825038775801658,0.0
10,131,-0.7352077029645443,0.0
10,132,-0.5010873824357984,0.0
10,133,-0.6336782425642011,0.0
10,134,-0.675467938184738,0.0
10,135,-0.5781067870557304,0.0
10,136,-0.5852282606065273,0.0
10,137,-0.1648533754050729,0.0
10,138,-0.5669020786881445,0.0
10,139,-0.5029768273234366,0.0
10,140,-0.6069223508238791,0.0
10,141,-0.570389997214079,0.0
10,142,-0.5397474765777587,0.0
10,143,-0.2411431074142451,0.0
10,144,-0.31953882426023483,0.0
10,145,-0.693618930876255,0.0
10,146,-0.06934743374586094,0.0
10,147,-0.6155429556965825,0.0
10,148,-0.2615730687975884,0.0
10,149,0.020554222166538683,0.0
10,150,0.3323566541075708,0.0
10,151,0.11417586728930476,0.0
10,152,-0.02577333524823161,0.0
10,153,0.8193247914314269,0.0
10,154,0.631102915853262,0.0
10,155,0.09110701456666004,0.0
10,156,0.19008718803524943,0.0
10,157,0.801649257540703,0.0
10,158,0.46763238310813915,0.0
10,159,0.7359943427145483,0.0
10,160,0.8303543925285342,0.0
10,161,0.6984359174966808,0.0
10,162,0.3216793164610862,0.0
10,163,0.6561280712485313,0.0
10,164,0.9604091085493567,0.0
10,165,0.988155744969845,0.0
10,166,0.6262443475425242,0.0
10,167,0.6047344990074632,0.0
10,168,0.7209332920610908,0.0
10,169,0.6520219594240191,0.0
10,170,0.9886980913579464,0.0
10,171,0.7240283265709876,0.0
10,172,0.7399800978600979,0.0
10,173,0.7982972487807276,0.0
10,174,1.3306616842746737,0.0
10,175,1.3678680025041106,0.0
10,176,1.011687777936459,0.0
10,177,1.204775016754866,0.0
10,178,0.9015913531184196,0.0
10,179,1.2581255435943601,0.0
10,180,0.9596991166472437,0.0
10,181,1.2614904902875428,0.0
10,182,0.8862569406628606,0.0
10,183,1.048926942050457,0.0
10,184,1.290696512907744,0.0
10,185,0.6286265552043913,0.0
10,186,1.0660040117800238,0.0
10,187,1.1437045969069004,0.0
10,188,0.9530607312917712,0.0
10,189,1.1303999722003937,0.0
10,190,0.9694921486079693,0.0
10,191,1.1406096480786803,0.0
10,192,1.1830000430345537,0.0
10,193,1.1777575723826887,0.0
10,194,1.063211690634489,0.0
10,195,0.9307977631688118,0.0
10,196,1.0045708529651165,0.0
10,197,1.334858849644661,0.0
10,198,1.187101032584906,0.0
10,199,0.9108729325234892,0.0
10,200,1.1797924786806107,0.0
10,201,0.8269903622567656,0.0
10,202,1.015932139009237,0.0
10,203,0.7790525369346144,0.0
10,204,1.2605969011783602,0.0
10,205,1.0966823138296602,0.0
10,206,1.3948718942701812,0.0
10,207,0.8914995416998862,0.0
10,208,1.2239007055759432,0.0
10,209,1.4723705239593983,0.0
10,210,1.1434166878461838,0.0
10,211,1.2650526277720928,0.0
10,212,1.3194412924349308,0.0
10,213,1.0858172327280045,0.0
10,214,1.3081767074763777,0.0
10,215,1.199992693960667,0.0
10,216,0.9816680029034613,0.0
10,217,1.2013880126178265,0.0
10,218,0.9737922959029675,0.0
10,219,1.1889703236520288,0.0
10,220,0.9882151745259765,0.0
10,221,1.0123569369316103,0.0
10,222,1.2418109998106952,0.0
10,223,0.9282619208097457,0.0
10,224,0.8544328063726424,0.0
10,225,0.7930163331329824,0.0
10,226,1.0543288439512253,0.0
10,227,0.7109788097441196,0.0
10,228,0.6658299826085566,0.0
10,229,0.8532767817378043,0.0
10,230,0.7309211492538449,0.0
10,231,0.8492355011403563,0.0
10,232,0.8234657831490043,0.0
10,233,1.0105155035853386,0.0
10,234,0.9310414120554924,0.0
10,235,0.7584427595138554,0.0
10,236,0.770312208682299,0.0
10,237,0.563119664788246,0.0
10,238,0.7809277288615705,0.0
10,239,0.8084382303059103,0.0
10,240,0.8868014737963676,0.0
10,241,0.8453342951834203,0.0
10,242,0.6891259662806989,0.0
10,243,0.3761649653315543,0.0
10,244,0.6898973137140276,0.0
10,245,0.8048077039420604,0.0
10,246,0.5110387206077577,0.0
10,247,0.6241744048893452,0.0
10,248,0.8236310742795467,0.0
10,249,0.7465388141572478,0.0
10,250,0.47980839014053295,0.0
10,251,0.5693015120923521,0.0
10,252,0.9241173528134821,0.0
10,253,0.660055201500654,0.0
10,254,0.4801252745091915,0.0
11,0,26.30015430226922,40.959183974191546
11,1,29.28396613523364,41.285714788362384
11,2,28.54860009998083,41.08163314498961
11,3,27.97000879049301,41.79591898061335
11,4,28.489923160523176,41.06122508458793
11,5,29.204692516475916,41.83673519268632
11,6,27.775932390242815,41.34693924896419
11,7,28.719208907335997,40.89795967750251
11,8,27.677190467715263,41.224490283057094
11,9,27.489999942481518,41.77551086060703
11,10,27.901631876826286,41.265306731685996
11,11,28.565527319908142,41.40816382877529
11,12,28.224109195172787,41.163265908136964
11,13,27.55253177881241,41.8571433853358
11,14,28.15559794381261,41.102041421458125
11,15,28.66877044737339,41.6122456099838
11,16,28.503928914666176,40.8367352578789
11,17,27.842127557843924,40.97959243319929
11,18,27.8179298825562,41.16326585225761
11,19,28.470252960920334,41.51020464114845
11,20,28.164292965084314,40.87755168788135
11,21,29.242197643965483,41.34693940915167
11,22,26.832876689732075,41.81632701866329
11,23,28.870861262083054,41.04081681184471
11,24,27.550135288387537,41.42857204191387
11,25,28.487266447395086,41.51020476035774
11,26,27.49614706635475,41.408163810148835
11,27,28.438229575753212,41.00000053085387
11,28,28.65271297469735,41.591837299987674
11,29,28.401604998856783,40.469388315454125
11,30,28.045126769691706,40.979592410847545
11,31,27.617998894304037,41.18367403931916
11,32,27.498904932290316,41.26530678384006
11,33,28.986650466918945,40.61224546842277
11,34,29.04593611136079,41.46938825957477
11,35,28.37748695537448,41.204082150012255
11,36,26.22913756594062,41.7346943449229
11,37,27.743314068764448,41.87755158357322
11,38,29.040420562028885,41.224490424618125
11,39,27.642218574881554,40.77551066316664
11,40,27.716048426926136,40.48979624919593
11,41,28.172528255730867,41.510204723104835
11,42,28.28996553272009,40.020408634096384
11,43,28.212975312024355,40.571429116651416
11,44,29.20272947475314,42.346939316019416
11,45,30.26634258031845,40.36734740808606
11,46,27.4232643134892,40.387755477800965
11,47,29.441444169729948,40.00000047124922
11,48,29.2101627625525,39.979592103511095
11,49,27.969394963234663,39.06122483685613
11,50,28.012775182724,39.77551061846316
11,51,30.778779055923223,38.48979630880058
11,52,29.222597379237413,39.87755121104419
11,53,31.037609718739986,38.67346959374845
11,54,28.448312610387802,39.36734723113477
11,55,28.0649955868721,38.75510243140161
11,56,26.462707176804543,38.979592179879546
11,57,27.96903730556369,38.85714330151677
11,58,31.010997232049704,39.183673774823546
11,59,8.877344358712435,45.67346991598606
11,60,9.03433507308364,43.6938779912889
11,61,9.176330864429474,44.36734725907445
11,62,7.836261224001646,47.93877566233277
11,63,6.665262706577778,45.571428993716836
11,64,-0.895734466612339,2.1632652897387743
11,65,-1.5372700616717339,1.1224489714950323
11,66,-1.4499348364770412,1.326530596241355
11,67,-1.684114180505276,1.326530596241355
11,68,-1.1288905739784239,1.4081632494926453
11,69,-1.524106752127409,0.9387754984200001
11,70,-1.596585500985384,1.3061224333941936
11,71,-2.168855931609869,1.1224489621818066
11,72,-1.8805544264614587,0.9795918241143227
11,73,-1.5610932894051075,0.8979591708630323
11,74,-1.708436656743288,1.0204081535339355
11,75,-1.7682665400207043,1.020408146083355
11,76,-2.262908611446619,0.9183673337101936
11,77,-2.045270148664713,0.6326530482619999
11,78,-2.093441743403673,0.6122448891401291
11,79,-1.2299136333167549,0.38775509409606446
11,80,-2.2356207370758057,0.38775509409606446
11,81,-2.0959138683974743,0.46938774548470963
11,82,-1.6743907853960993,0.18367346562445158
11,83,-1.5496193170547483,0.28571427986025805
11,84,-1.7924001850187778,0.1632653027772903
11,85,-1.6580055803060532,0.22448979131877417
11,86,-2.1295248977839947,0.10204081423580644
11,87,-1.555460948497057,0.16326530277729032
11,88,-1.3199195861816406,0.0
11,89,-0.8002702742815018,0.04081632569432258
11,90,-1.6076675131917,0.0
11,91,-1.4113203212618828,0.0
11,92,-1.3884210102260113,0.0
11,93,-1.740384791046381,0.0
11,94,-0.4484340064227579,0.0
11,95,-0.7890419028699396,0.0
11,96,-1.0126492343842979,0.0
11,97,-0.7541660219430921,0.0
11,98,-1.0683839209377766,0.0
11,99,-0.7584386914968491,0.0
11,100,-0.46794891357421864,0.0
11,101,-0.5440052971243856,0.0
11,102,-0.4445712529122823,0.0
11,103,-0.7808934673666952,0.0
11,104,-0.724721178412437,0.0
11,105,-0.8284545317292209,0.0
11,106,-0.6260363869369031,0.0
11,107,-0.6593437269330022,0.0
11,108,-0.8652484230697157,0.0
11,109,-0.7211600169539449,0.0
11,110,-0.864672973752022,0.0
11,111,-0.651369668543339,0.0
11,112,-0.6687254607677457,0.0
11,113,-0.7525289095938206,0.0
11,114,-0.5520607642829418,0.0
11,115,-0.9575912617146969,0.0
11,116,-0.6670692116022108,0.0
11,117,-0.7494291886687279,0.0
11,118,-0.620586708188057,0.0
11,119,-0.47770068794488907,0.0
11,120,-0.4040277488529682,0.0
11,121,-0.40428485348820664,0.0
11,122,-0.4315439052879807,0.0
11,123,-0.6073059476912024,0.0
11,124,-0.731214731931686,0.0
11,125,-1.0260213762521744,0.0
11,126,-0.4154454320669172,0.0
11,127,-0.10869031399488449,0.0
11,128,-0.6319501772522924,0.0
11,129,-0.34701176360249514,0.0
11,130,-0.39564035832881916,0.0
11,131,-0.40382449701428424,0.0
11,132,-0.6180577799677847,0.0
11,133,-0.38486184924840916,0.0
11,134,-0.6378605961799616,0.0
11,135,-0.4365536347031592,0.0
11,136,-0.29470057412981965,0.0
11,137,-0.17843637615442232,0.0
11,138,-0.12159693986177433,0.0
11,139,-0.33043518289923646,0.0
11,140,-0.04633217304944992,0.0
11,141,-0.21525880694389332,0.0
11,142,0.141130689531565,0.0
11,143,-0.41307976469397556,0.0
11,144,-0.21476010978221916,0.0
11,145,-0.48206330463290226,0.0
11,146,-0.3417995683848857,0.0
11,147,0.19746037200093255,0.0
11,148,0.06617825105786326,0.0
11,149,-0.048425760120153205,0.0
11,150,0.2533598616719247,0.0
11,151,-0.2711830101907252,0.0
11,152,0.13692538440227525,0.0
11,153,0.10189629718661308,0.0
11,154,0.8930199630558493,0.0
11,155,-0.06321895122528098,0.0
11,156,0.2419075258076192,0.0
11,157,0.3807172738015654,0.0
11,158,0.1689900457859042,0.0
11,159,0.19136197492480309,0.0
11,160,0.3395674973726275,0.0
11,161,0.448069080710411,0.0
11,162,0.3845315948128698,0.0
11,163,0.5905462428927425,0.0
11,164,0.6411884017288684,0.0
11,165,0.8878007307648661,0.0
11,166,0.8528726771473882,0.0
11,167,0.8813520036637785,0.0
11,168,0.8594235479831694,0.0
11,169,0.9649790078401569,0.0
11,170,0.616840723901987,0.0
11,171,0.902340840548277,0.0
11,172,0.9252800345420842,0.0
11,173,1.041217029094696,0.0
11,174,0.6585997156798837,0.0
11,175,0.8528976961970329,0.0
11,176,0.9068926908075812,0.0
11,177,0.8411548249423502,0.0
11,178,1.1026795245707035,0.0
11,179,0.9029181934893132,0.0
11,180,0.994941003620625,0.0
11,181,0.9111892133951189,0.0
11,182,1.108862366527319,0.0
11,183,1.1063195616006847,0.0
11,184,1.1725029610097408,0.0
11,185,1.168585203588009,0.0
11,186,0.8657074980437759,0.0
11,187,1.163560103625059,0.0
11,188,0.8837224915623667,0.0
11,189,0.8660441860556601,0.0
11,190,1.0193819776177406,0.0
11,191,0.8809734471142292,0.0
11,192,1.0231559202075007,0.0
11,193,0.9867438599467278,0.0
11,194,1.3688172735273834,0.0
11,195,0.7270043566823006,0.0
11,196,1.0478781312704084,0.0
11,197,0.8799693360924721,0.0
11,198,1.1825878694653515,0.0
11,199,1.2152279615402226,0.0
11,200,0.9546728804707528,0.0
11,201,1.338403794914484,0.0
11,202,1.209543589502573,0.0
11,203,1.0976787321269512,0.0
11,204,1.2816202528774743,0.0
11,205,1.4044520445168018,0.0
11,206,1.3326904810965063,0.0
11,207,1.2049659155309203,0.0
11,208,1.107729759067297,0.0
11,209,1.0545099861919878,0.0
11,210,0.9800350144505501,0.0
11,211,1.1096254922449593,0.0
11,212,1.0410818532109258,0.0
11,213,1.0425779521465302,0.0
11,214,1.0277860909700396,0.0
11,215,0.8213059045374397,0.0
11,216,1.3219137899577618,0.0
11,217,1.0294241085648541,0.0
11,218,0.7269975692033768,0.0
11,219,1.007186405360699,0.0
11,220,1.0139890611171718,0.0
11,221,0.9015228562057018,0.0
11,222,0.829377379268408,0.0
11,223,0.8949662931263447,0.0
11,224,0.8616490699350834,0.0
11,225,0.7955928854644299,0.0
11,226,1.0474745519459248,0.0
11,227,0.9002726525068282,0.0
11,228,0.6775565333664416,0.0
11,229,0.7930264025926592,0.0
11,230,0.9905736260116101,0.0
11,231,0.7391291558742522,0.0
11,232,1.144645880907774,0.0
11,233,0.6075799837708472,0.0
11,234,0.9229644984006882,0.0
11,235,0.7981075271964074,0.0
11,236,0.6042220555245879,0.0
11,237,0.4242364242672923,0.0
11,238,0.9380855560302732,0.0
11,239,0.9124441333115101,0.0
11,240,0.4614948593080046,0.0
11,241,0.8444690443575382,0.0
11,242,0.8732308372855189,0.0
11,243,0.9862258210778239,0.0
11,244,0.5885435603559017,0.0
11,245,0.6106611080467699,0.0
11,246,0.49767882376909234,0.0
11,247,0.6334822475910189,0.0
11,248,0.3925591893494131,0.0
11,249,0.570129167288542,0.0
11,250,0.6775994449853902,0.0
11,251,0.23682857677340496,0.0
11,252,0.14045249670743953,0.0
11,253,0.6805895604193211,0.0
11,254,0.2590417154133322,0.0
12,0,29.264676991850138,41.7551025878638
12,1,28.140123296529055,41.836735313758254
12,2,30.736734371632338,42.1020414121449
12,3,26.44560131058097,45.163265803828835
12,4,27.39810887724161,41.06122498586774
12,5,28.677373860031366,41.081633258610964
12,6,37.58942889422178,43.93877570703626
12,7,26.954783279448748,41.775510808452964
12,8,29.12722798809409,40.306123146787286
12,9,28.756909999996424,40.63265370205045
12,10,28.719235505908728,40.97959229722619
12,11,27.81445401161909,41.16326584853232
12,12,27.631862182170153,43.000000555068254
12,13,27.72634444385767,41.83673520758748
12,14,28.819396629929543,42.46938824467361
12,15,26.985134676098824,42.061224995180964
12,16,32.78617463633418,42.53061285056174
12,17,28.439264833927155,40.6530618108809
12,18,29.25070883706212,42.57142919674516
12,19,27.015844017267227,41.020408648997545
12,20,28.069564137607813,42.71428633108735
12,21,27.955722022801638,42.061225075274706
12,22,28.217664308845997,43.46938836015761
12,23,28.324442885816097,42.22449021413922
12,24,27.565248925238848,41.10204134695232
12,25,28.19580828025937,41.71428627707064
